Date,Month,Product_ID,Quantity_Consumed,Quantity_in_Stock,Lead_Time_Days,New_Model_Added,Recall
4/5/2022,April,1030,3,85,4,0,1
4/6/2022,April,1030,4,101,4,1,1
4/7/2022,April,1030,0,27,6,0,0
4/8/2022,April,1030,2,138,2,0,1
4/9/2022,April,1030,3,80,8,0,1
4/10/2022,April,1030,0,61,7,0,1
4/11/2022,April,1030,2,5,3,0,0
4/12/2022,April,1030,5,122,4,1,1
4/13/2022,April,1030,0,36,4,0,1
4/14/2022,April,1030,2,34,9,1,1
4/15/2022,April,1030,0,14,6,0,1
4/16/2022,April,1030,1,43,2,0,1
4/17/2022,April,1030,3,122,4,1,1
4/18/2022,April,1030,0,36,7,0,0
4/19/2022,April,1030,2,6,1,0,1
4/20/2022,April,1030,0,144,9,0,0
4/21/2022,April,1030,1,143,2,0,0
4/22/2022,April,1030,3,92,7,0,1
4/23/2022,April,1030,4,54,9,1,0
4/24/2022,April,1030,0,150,2,0,0
4/25/2022,April,1030,2,128,9,0,0
4/26/2022,April,1030,0,27,9,0,0
4/27/2022,April,1030,3,119,6,1,0
4/28/2022,April,1030,0,129,2,0,1
4/29/2022,April,1030,3,49,4,0,1
4/30/2022,April,1030,5,86,4,0,1
5/1/2022,May,1030,2,39,2,0,1
5/2/2022,May,1030,0,6,6,1,1
5/3/2022,May,1030,3,47,7,0,0
5/4/2022,May,1030,4,79,2,1,0
5/5/2022,May,1030,5,71,4,0,0
5/6/2022,May,1030,3,75,7,0,1
5/7/2022,May,1030,5,51,7,1,1
5/8/2022,May,1030,3,104,4,1,1
5/9/2022,May,1030,1,44,2,0,0
5/10/2022,May,1030,4,73,5,0,0
5/11/2022,May,1030,3,117,4,0,1
5/12/2022,May,1030,5,123,7,1,0
5/13/2022,May,1030,1,16,8,0,1
5/14/2022,May,1030,3,15,2,0,1
5/15/2022,May,1030,3,145,3,0,0
5/16/2022,May,1030,3,98,3,0,0
5/17/2022,May,1030,2,7,7,1,0
5/18/2022,May,1030,0,149,2,1,0
5/19/2022,May,1030,2,46,5,1,1
5/20/2022,May,1030,3,24,6,0,1
5/21/2022,May,1030,0,148,10,1,1
5/22/2022,May,1030,5,51,2,1,0
5/23/2022,May,1030,3,101,3,0,1
5/24/2022,May,1030,3,77,10,1,0
5/25/2022,May,1030,5,93,8,0,1
5/26/2022,May,1030,4,71,7,1,0
5/27/2022,May,1030,4,38,8,1,1
5/28/2022,May,1030,0,117,10,0,1
5/29/2022,May,1030,5,140,2,1,1
5/30/2022,May,1030,5,16,5,0,0
5/31/2022,May,1030,1,69,2,1,0
6/1/2022,June,1030,1,24,6,1,0
6/2/2022,June,1030,2,74,4,1,1
6/3/2022,June,1030,0,34,1,0,1
6/4/2022,June,1030,0,45,7,1,0
6/5/2022,June,1030,3,39,6,0,1
6/6/2022,June,1030,5,27,5,0,0
6/7/2022,June,1030,0,61,2,0,0
6/8/2022,June,1030,3,146,4,1,1
6/9/2022,June,1030,4,25,8,0,0
6/10/2022,June,1030,1,87,2,0,0
6/11/2022,June,1030,3,73,4,0,0
6/12/2022,June,1030,2,102,3,1,1
6/13/2022,June,1030,0,8,10,0,0
6/14/2022,June,1030,4,133,2,1,1
6/15/2022,June,1030,4,64,9,0,1
6/16/2022,June,1030,5,100,10,1,1
6/17/2022,June,1030,2,121,9,1,0
6/18/2022,June,1030,2,131,1,1,0
6/19/2022,June,1030,0,86,9,1,1
6/20/2022,June,1030,5,58,7,0,0
6/21/2022,June,1030,3,44,6,1,1
6/22/2022,June,1030,0,16,10,0,1
6/23/2022,June,1030,0,134,7,1,1
6/24/2022,June,1030,0,115,9,1,1
6/25/2022,June,1030,1,126,7,1,0
6/26/2022,June,1030,1,87,7,0,1
6/27/2022,June,1030,1,26,3,1,0
6/28/2022,June,1030,4,108,7,1,0
6/29/2022,June,1030,2,37,6,0,1
6/30/2022,June,1030,2,62,2,0,0
7/1/2022,July,1030,0,9,5,1,1
7/2/2022,July,1030,0,67,3,0,1
7/3/2022,July,1030,3,33,4,1,1
7/4/2022,July,1030,4,19,2,0,0
7/5/2022,July,1030,4,107,1,0,1
7/6/2022,July,1030,1,108,9,0,0
7/7/2022,July,1030,5,20,2,0,1
7/8/2022,July,1030,1,1,10,1,1
7/9/2022,July,1030,3,52,10,1,1
7/10/2022,July,1030,1,61,9,0,1
7/11/2022,July,1030,3,96,1,0,1
7/12/2022,July,1030,1,127,7,1,0
7/13/2022,July,1030,5,33,5,0,1
7/14/2022,July,1030,1,7,3,1,0
7/15/2022,July,1030,5,80,4,1,1
7/16/2022,July,1030,3,87,7,1,0
7/17/2022,July,1030,0,88,4,0,0
7/18/2022,July,1030,4,140,6,1,0
7/19/2022,July,1030,0,21,3,0,1
7/20/2022,July,1030,2,144,6,0,0
7/21/2022,July,1030,1,20,9,1,1
7/22/2022,July,1030,0,21,3,1,0
7/23/2022,July,1030,4,76,2,0,0
7/24/2022,July,1030,0,98,5,1,0
7/25/2022,July,1030,5,81,10,0,1
7/26/2022,July,1030,1,38,6,0,1
7/27/2022,July,1030,5,56,8,0,1
7/28/2022,July,1030,2,83,9,0,1
7/29/2022,July,1030,1,40,3,0,0
7/30/2022,July,1030,1,146,6,1,0
7/31/2022,July,1030,5,16,5,1,1
8/1/2022,August,1030,1,25,5,1,1
8/2/2022,August,1030,3,150,5,1,0
8/3/2022,August,1030,3,13,2,1,1
8/4/2022,August,1030,5,88,4,1,1
8/5/2022,August,1030,3,62,5,1,0
8/6/2022,August,1030,5,138,6,1,0
8/7/2022,August,1030,2,29,6,0,0
8/8/2022,August,1030,5,28,10,1,0
8/9/2022,August,1030,3,108,9,1,1
8/10/2022,August,1030,0,80,5,0,0
8/11/2022,August,1030,3,60,10,1,0
8/12/2022,August,1030,4,52,10,0,0
8/13/2022,August,1030,2,56,3,1,0
8/14/2022,August,1030,4,59,7,1,1
8/15/2022,August,1030,0,55,8,0,1
8/16/2022,August,1030,3,62,6,1,1
8/17/2022,August,1030,1,85,10,0,0
8/18/2022,August,1030,2,21,10,1,0
8/19/2022,August,1030,4,105,9,0,0
8/20/2022,August,1030,0,42,6,0,0
8/21/2022,August,1030,0,143,7,1,1
8/22/2022,August,1030,0,111,8,0,0
8/23/2022,August,1030,4,127,3,1,0
8/24/2022,August,1030,1,50,4,1,1
8/25/2022,August,1030,4,150,9,1,0
8/26/2022,August,1030,4,37,7,0,0
8/27/2022,August,1030,0,140,9,1,1
8/28/2022,August,1030,3,3,7,1,0
8/29/2022,August,1030,3,42,8,0,0
8/30/2022,August,1030,0,47,1,0,1
8/31/2022,August,1030,3,72,2,0,0
9/1/2022,September,1030,4,101,5,1,0
9/2/2022,September,1030,5,8,7,0,1
9/3/2022,September,1030,0,71,5,1,0
9/4/2022,September,1030,5,121,4,1,0
9/5/2022,September,1030,4,136,10,1,1
9/6/2022,September,1030,2,111,9,0,1
9/7/2022,September,1030,2,70,2,0,0
9/8/2022,September,1030,1,54,3,1,1
9/9/2022,September,1030,2,76,7,1,1
9/10/2022,September,1030,5,31,7,1,0
9/11/2022,September,1030,4,108,1,1,1
9/12/2022,September,1030,0,66,7,1,0
9/13/2022,September,1030,5,35,9,0,1
9/14/2022,September,1030,5,63,9,0,1
9/15/2022,September,1030,3,103,1,0,1
9/16/2022,September,1030,3,104,1,1,0
9/17/2022,September,1030,3,149,1,0,1
9/18/2022,September,1030,4,96,7,0,1
9/19/2022,September,1030,5,53,7,1,1
9/20/2022,September,1030,5,146,1,1,1
9/21/2022,September,1030,0,144,6,0,0
9/22/2022,September,1030,1,24,2,0,0
9/23/2022,September,1030,0,125,3,1,0
9/24/2022,September,1030,2,39,4,1,0
9/25/2022,September,1030,3,99,4,1,1
9/26/2022,September,1030,2,103,7,0,0
9/27/2022,September,1030,4,124,1,1,0
9/28/2022,September,1030,0,134,3,0,1
9/29/2022,September,1030,0,115,4,0,1
9/30/2022,September,1030,2,87,7,1,1
10/1/2022,October,1030,1,116,4,1,0
10/2/2022,October,1030,1,121,2,1,0
10/3/2022,October,1030,4,119,6,1,0
10/4/2022,October,1030,0,28,5,0,1
10/5/2022,October,1030,4,59,4,0,0
10/6/2022,October,1030,4,51,7,1,0
10/7/2022,October,1030,2,128,8,0,1
10/8/2022,October,1030,5,21,9,0,0
10/9/2022,October,1030,5,132,6,1,1
10/10/2022,October,1030,4,77,3,1,0
10/11/2022,October,1030,0,65,10,1,1
10/12/2022,October,1030,3,130,7,1,0
10/13/2022,October,1030,2,113,6,1,1
10/14/2022,October,1030,2,21,1,0,1
10/15/2022,October,1030,5,128,4,1,0
10/16/2022,October,1030,4,126,6,0,1
10/17/2022,October,1030,4,66,9,0,1
10/18/2022,October,1030,5,17,4,1,0
10/19/2022,October,1030,1,23,8,0,0
10/20/2022,October,1030,5,114,9,1,1
10/21/2022,October,1030,3,105,7,0,0
10/22/2022,October,1030,4,11,10,0,1
10/23/2022,October,1030,3,112,10,0,0
10/24/2022,October,1030,2,57,4,0,1
10/25/2022,October,1030,2,28,8,1,0
10/26/2022,October,1030,5,17,8,0,0
10/27/2022,October,1030,2,108,5,1,1
10/28/2022,October,1030,4,95,10,0,0
10/29/2022,October,1030,0,55,3,0,1
10/30/2022,October,1030,0,119,8,1,0
10/31/2022,October,1030,1,57,2,0,1
11/1/2022,November,1030,3,136,2,0,0
11/2/2022,November,1030,5,127,10,1,1
11/3/2022,November,1030,4,78,6,0,1
11/4/2022,November,1030,3,43,7,0,0
11/5/2022,November,1030,3,26,6,1,0
11/6/2022,November,1030,4,55,8,1,1
11/7/2022,November,1030,0,31,4,0,0
11/8/2022,November,1030,2,150,2,1,1
11/9/2022,November,1030,3,19,2,1,0
11/10/2022,November,1030,1,55,10,1,1
11/11/2022,November,1030,0,55,8,0,1
11/12/2022,November,1030,0,131,9,1,1
11/13/2022,November,1030,0,23,1,1,1
11/14/2022,November,1030,3,58,10,0,1
11/15/2022,November,1030,3,38,4,0,0
11/16/2022,November,1030,0,29,5,1,0
11/17/2022,November,1030,1,124,8,1,1
11/18/2022,November,1030,2,68,6,0,0
11/19/2022,November,1030,3,45,6,0,1
11/20/2022,November,1030,3,31,10,0,1
11/21/2022,November,1030,1,26,3,0,1
11/22/2022,November,1030,3,40,10,1,0
11/23/2022,November,1030,0,87,4,0,1
11/24/2022,November,1030,2,18,9,0,1
11/25/2022,November,1030,3,71,2,1,0
11/26/2022,November,1030,5,128,2,0,0
11/27/2022,November,1030,4,52,7,1,0
11/28/2022,November,1030,4,80,8,1,1
11/29/2022,November,1030,4,141,4,0,1
11/30/2022,November,1030,0,109,6,0,1
12/1/2022,December,1030,4,69,4,1,1
12/2/2022,December,1030,2,12,8,1,1
12/3/2022,December,1030,4,149,6,0,0
12/4/2022,December,1030,5,143,3,1,1
12/5/2022,December,1030,3,113,1,0,0
12/6/2022,December,1030,4,138,9,1,0
12/7/2022,December,1030,3,116,10,1,0
12/8/2022,December,1030,3,57,4,1,1
12/9/2022,December,1030,0,13,8,1,1
12/10/2022,December,1030,3,137,3,1,1
12/11/2022,December,1030,1,38,4,0,1
12/12/2022,December,1030,0,29,2,1,0
12/13/2022,December,1030,2,45,7,1,1
12/14/2022,December,1030,0,106,8,1,1
12/15/2022,December,1030,1,147,4,0,1
12/16/2022,December,1030,3,34,5,0,1
12/17/2022,December,1030,2,142,10,0,0
12/18/2022,December,1030,3,17,1,0,0
12/19/2022,December,1030,4,146,3,1,0
12/20/2022,December,1030,2,98,3,0,1
12/21/2022,December,1030,3,30,8,1,0
12/22/2022,December,1030,2,19,1,0,0
12/23/2022,December,1030,4,56,3,1,1
12/24/2022,December,1030,5,5,3,1,0
12/25/2022,December,1030,1,74,6,0,0
12/26/2022,December,1030,0,127,2,1,0
12/27/2022,December,1030,4,134,7,0,0
12/28/2022,December,1030,4,76,3,0,1
12/29/2022,December,1030,4,69,5,0,0
12/30/2022,December,1030,0,56,2,1,1
12/31/2022,December,1030,1,131,10,1,1
1/1/2022,January,1031,12,61,3,1,0
1/2/2022,January,1031,0,60,10,1,0
1/3/2022,January,1031,0,126,6,1,0
1/4/2022,January,1031,0,2,2,0,1
1/5/2022,January,1031,0,21,6,0,0
1/6/2022,January,1031,0,114,2,1,1
1/7/2022,January,1031,0,16,4,1,0
1/8/2022,January,1031,0,134,7,0,1
1/9/2022,January,1031,0,90,8,0,1
1/10/2022,January,1031,0,46,2,0,0
1/11/2022,January,1031,0,1,10,0,0
1/12/2022,January,1031,0,137,2,0,1
1/13/2022,January,1031,0,117,6,0,0
1/14/2022,January,1031,0,134,5,0,1
1/15/2022,January,1031,0,125,5,0,0
1/16/2022,January,1031,0,19,2,1,1
1/17/2022,January,1031,0,119,5,0,0
1/18/2022,January,1031,0,107,8,0,0
1/19/2022,January,1031,0,70,3,1,1
1/20/2022,January,1031,0,61,10,0,0
1/21/2022,January,1031,0,78,6,1,0
1/22/2022,January,1031,0,105,2,1,0
1/23/2022,January,1031,0,3,1,0,0
1/24/2022,January,1031,0,99,7,0,1
1/25/2022,January,1031,0,127,1,0,0
1/26/2022,January,1031,0,30,9,0,1
1/27/2022,January,1031,0,104,8,0,1
1/28/2022,January,1031,0,24,3,0,1
1/29/2022,January,1031,0,7,4,1,0
1/30/2022,January,1031,0,13,1,0,0
1/31/2022,January,1031,0,118,1,1,1
2/1/2022,February,1031,53,104,4,1,0
2/2/2022,February,1031,0,44,10,1,0
2/3/2022,February,1031,0,110,8,0,1
2/4/2022,February,1031,0,150,1,1,1
2/5/2022,February,1031,0,89,1,1,1
2/6/2022,February,1031,0,62,3,0,1
2/7/2022,February,1031,0,139,1,0,0
2/8/2022,February,1031,0,64,7,1,1
2/9/2022,February,1031,0,9,3,0,0
2/10/2022,February,1031,0,70,2,1,0
2/11/2022,February,1031,0,33,7,1,1
2/12/2022,February,1031,0,111,4,1,1
2/13/2022,February,1031,0,16,8,1,0
2/14/2022,February,1031,0,34,10,1,1
2/15/2022,February,1031,0,41,8,1,1
2/16/2022,February,1031,0,135,4,1,0
2/17/2022,February,1031,0,3,7,0,1
2/18/2022,February,1031,0,55,1,1,1
2/19/2022,February,1031,0,66,3,0,0
2/20/2022,February,1031,0,106,8,1,1
2/21/2022,February,1031,0,130,6,0,1
2/22/2022,February,1031,0,4,3,0,0
2/23/2022,February,1031,0,99,6,1,0
2/24/2022,February,1031,0,38,5,1,1
2/25/2022,February,1031,0,150,7,0,0
2/26/2022,February,1031,0,144,4,0,0
2/27/2022,February,1031,0,88,6,1,1
2/28/2022,February,1031,0,113,5,1,1
3/1/2022,March,1031,62,118,8,1,1
3/2/2022,March,1031,0,28,9,0,1
3/3/2022,March,1031,0,61,2,1,0
3/4/2022,March,1031,0,82,7,0,0
3/5/2022,March,1031,0,135,7,0,1
3/6/2022,March,1031,0,125,8,0,1
3/7/2022,March,1031,0,96,6,1,1
3/8/2022,March,1031,0,102,3,0,1
3/9/2022,March,1031,0,24,10,1,1
3/10/2022,March,1031,0,7,3,1,0
3/11/2022,March,1031,0,31,5,0,0
3/12/2022,March,1031,0,56,4,1,0
3/13/2022,March,1031,0,146,5,1,0
3/14/2022,March,1031,0,92,3,1,0
3/15/2022,March,1031,0,92,8,1,0
3/16/2022,March,1031,0,14,2,1,0
3/17/2022,March,1031,0,137,6,1,0
3/18/2022,March,1031,0,28,1,1,0
3/19/2022,March,1031,0,137,10,0,0
3/20/2022,March,1031,0,144,6,0,1
3/21/2022,March,1031,0,111,4,1,0
3/22/2022,March,1031,0,120,9,1,1
3/23/2022,March,1031,0,14,4,1,0
3/24/2022,March,1031,0,11,2,0,0
3/25/2022,March,1031,0,150,3,1,1
3/26/2022,March,1031,0,40,5,1,0
3/27/2022,March,1031,0,134,1,1,0
3/28/2022,March,1031,0,51,3,1,0
3/29/2022,March,1031,0,126,4,0,1
3/30/2022,March,1031,0,27,2,1,0
3/31/2022,March,1031,0,19,4,0,1
4/1/2022,April,1031,92,115,10,0,1
4/2/2022,April,1031,0,139,7,0,0
4/3/2022,April,1031,0,133,7,1,1
4/4/2022,April,1031,0,11,5,1,0
4/5/2022,April,1031,0,41,3,0,1
4/6/2022,April,1031,0,129,4,1,0
4/7/2022,April,1031,0,123,1,1,1
4/8/2022,April,1031,0,16,5,1,0
4/9/2022,April,1031,0,106,5,0,0
4/10/2022,April,1031,0,108,1,0,1
4/11/2022,April,1031,0,30,10,0,1
4/12/2022,April,1031,0,52,10,1,1
4/13/2022,April,1031,0,42,3,0,0
4/14/2022,April,1031,0,108,1,1,0
4/15/2022,April,1031,0,96,2,1,0
4/16/2022,April,1031,0,115,6,1,1
4/17/2022,April,1031,0,76,8,0,1
4/18/2022,April,1031,0,13,9,1,1
4/19/2022,April,1031,0,126,4,1,1
4/20/2022,April,1031,0,42,5,1,1
4/21/2022,April,1031,0,30,10,0,1
4/22/2022,April,1031,0,16,1,1,1
4/23/2022,April,1031,0,110,1,1,0
4/24/2022,April,1031,0,40,3,1,1
4/25/2022,April,1031,0,73,5,0,1
4/26/2022,April,1031,0,150,8,0,0
4/27/2022,April,1031,0,98,8,0,0
4/28/2022,April,1031,0,136,9,0,0
4/29/2022,April,1031,0,91,10,1,1
4/30/2022,April,1031,0,4,4,1,1
5/1/2022,May,1031,51,149,9,0,1
5/2/2022,May,1031,0,99,1,0,0
5/3/2022,May,1031,0,88,8,0,1
5/4/2022,May,1031,0,128,7,0,1
5/5/2022,May,1031,0,125,6,1,1
5/6/2022,May,1031,0,97,7,1,0
5/7/2022,May,1031,0,69,2,1,0
5/8/2022,May,1031,0,66,5,0,0
5/9/2022,May,1031,0,108,8,1,1
5/10/2022,May,1031,0,96,4,1,0
5/11/2022,May,1031,0,112,3,1,1
5/12/2022,May,1031,0,91,8,0,1
5/13/2022,May,1031,0,43,4,1,0
5/14/2022,May,1031,0,31,5,1,0
5/15/2022,May,1031,0,65,1,1,1
5/16/2022,May,1031,0,148,7,0,0
5/17/2022,May,1031,0,29,9,1,0
5/18/2022,May,1031,0,7,2,0,1
5/19/2022,May,1031,0,124,2,0,1
5/20/2022,May,1031,0,12,7,0,0
5/21/2022,May,1031,0,10,5,0,0
5/22/2022,May,1031,0,72,5,0,0
5/23/2022,May,1031,0,118,8,0,0
5/24/2022,May,1031,0,75,1,0,1
5/25/2022,May,1031,0,43,6,0,0
5/26/2022,May,1031,0,108,4,1,0
5/27/2022,May,1031,0,11,1,0,1
5/28/2022,May,1031,0,91,10,0,1
5/29/2022,May,1031,0,103,1,0,0
5/30/2022,May,1031,0,67,6,0,1
5/31/2022,May,1031,0,150,6,1,0
6/1/2022,June,1031,34,140,8,0,1
6/2/2022,June,1031,0,98,2,0,0
6/3/2022,June,1031,0,62,9,1,1
6/4/2022,June,1031,0,27,5,0,0
6/5/2022,June,1031,0,96,10,0,0
6/6/2022,June,1031,0,110,10,0,1
6/7/2022,June,1031,0,74,4,1,1
6/8/2022,June,1031,0,100,2,1,0
6/9/2022,June,1031,0,21,10,1,1
6/10/2022,June,1031,0,107,7,1,0
6/11/2022,June,1031,0,125,4,1,0
6/12/2022,June,1031,0,53,8,1,0
6/13/2022,June,1031,0,23,7,1,1
6/14/2022,June,1031,0,125,2,0,1
6/15/2022,June,1031,0,44,3,1,0
6/16/2022,June,1031,0,128,7,0,1
6/17/2022,June,1031,0,32,6,0,1
6/18/2022,June,1031,0,60,7,0,1
6/19/2022,June,1031,0,75,4,0,1
6/20/2022,June,1031,0,78,7,1,0
6/21/2022,June,1031,0,72,6,0,0
6/22/2022,June,1031,0,144,9,1,0
6/23/2022,June,1031,0,63,4,0,0
6/24/2022,June,1031,0,32,7,0,0
6/25/2022,June,1031,0,136,5,0,1
6/26/2022,June,1031,0,40,5,0,0
6/27/2022,June,1031,0,71,7,1,0
6/28/2022,June,1031,0,145,4,1,1
6/29/2022,June,1031,0,94,9,0,0
6/30/2022,June,1031,0,104,2,1,1
7/1/2022,July,1031,48,122,10,0,0
7/2/2022,July,1031,0,138,3,1,0
7/3/2022,July,1031,0,147,9,0,1
7/4/2022,July,1031,0,27,8,1,1
7/5/2022,July,1031,0,99,3,0,1
7/6/2022,July,1031,0,102,8,1,0
7/7/2022,July,1031,0,15,3,0,0
7/8/2022,July,1031,0,20,2,1,1
7/9/2022,July,1031,0,27,3,0,1
7/10/2022,July,1031,0,53,2,0,1
7/11/2022,July,1031,0,3,6,0,0
7/12/2022,July,1031,0,145,7,0,0
7/13/2022,July,1031,0,116,2,0,0
7/14/2022,July,1031,0,59,3,0,1
7/15/2022,July,1031,0,127,10,1,0
7/16/2022,July,1031,0,1,3,0,0
7/17/2022,July,1031,0,116,4,1,0
7/18/2022,July,1031,0,105,8,1,1
7/19/2022,July,1031,0,138,1,1,0
7/20/2022,July,1031,0,45,5,0,1
7/21/2022,July,1031,0,98,6,0,0
7/22/2022,July,1031,0,71,6,1,1
7/23/2022,July,1031,0,64,3,1,0
7/24/2022,July,1031,0,113,5,1,0
7/25/2022,July,1031,0,148,1,1,1
7/26/2022,July,1031,0,70,2,0,0
7/27/2022,July,1031,0,17,1,1,0
7/28/2022,July,1031,0,141,9,0,1
7/29/2022,July,1031,0,44,1,1,0
7/30/2022,July,1031,0,86,6,0,1
7/31/2022,July,1031,0,84,3,1,0
8/1/2022,August,1031,75,105,7,1,0
8/2/2022,August,1031,0,147,4,1,0
8/3/2022,August,1031,0,36,1,1,0
8/4/2022,August,1031,0,3,3,1,0
8/5/2022,August,1031,0,114,6,0,1
8/6/2022,August,1031,0,66,1,0,0
8/7/2022,August,1031,0,135,3,0,1
8/8/2022,August,1031,0,72,4,0,1
8/9/2022,August,1031,0,97,1,0,1
8/10/2022,August,1031,0,10,6,0,0
8/11/2022,August,1031,0,140,8,1,1
8/12/2022,August,1031,0,120,10,1,1
8/13/2022,August,1031,0,19,4,1,0
8/14/2022,August,1031,0,106,10,1,1
8/15/2022,August,1031,0,0,2,1,1
8/16/2022,August,1031,0,60,7,1,1
8/17/2022,August,1031,0,4,5,0,1
8/18/2022,August,1031,0,89,8,0,1
8/19/2022,August,1031,0,13,7,1,0
8/20/2022,August,1031,0,4,6,0,1
8/21/2022,August,1031,0,7,9,1,1
8/22/2022,August,1031,0,21,7,0,1
8/23/2022,August,1031,0,87,4,1,0
8/24/2022,August,1031,0,149,4,1,0
8/25/2022,August,1031,0,136,1,1,1
8/26/2022,August,1031,0,121,9,1,0
8/27/2022,August,1031,0,133,2,1,1
8/28/2022,August,1031,0,140,8,1,0
8/29/2022,August,1031,0,127,7,0,1
8/30/2022,August,1031,0,85,6,0,1
8/31/2022,August,1031,0,97,10,0,1
9/1/2022,September,1031,83,107,10,1,0
9/2/2022,September,1031,0,91,8,1,1
9/3/2022,September,1031,0,82,2,0,1
9/4/2022,September,1031,0,70,10,0,1
9/5/2022,September,1031,0,14,5,0,0
9/6/2022,September,1031,0,9,5,0,1
9/7/2022,September,1031,0,12,6,0,1
9/8/2022,September,1031,0,40,3,0,0
9/9/2022,September,1031,0,139,9,1,1
9/10/2022,September,1031,0,93,10,0,0
9/11/2022,September,1031,0,55,10,0,0
9/12/2022,September,1031,0,67,6,1,0
9/13/2022,September,1031,0,52,6,0,1
9/14/2022,September,1031,0,37,6,0,1
9/15/2022,September,1031,0,42,10,1,1
9/16/2022,September,1031,0,59,7,1,0
9/17/2022,September,1031,0,51,1,0,1
9/18/2022,September,1031,0,37,2,1,1
9/19/2022,September,1031,0,136,2,1,0
9/20/2022,September,1031,0,49,8,1,1
9/21/2022,September,1031,0,39,5,1,0
9/22/2022,September,1031,0,110,6,0,0
9/23/2022,September,1031,0,87,3,0,0
9/24/2022,September,1031,0,76,2,1,1
9/25/2022,September,1031,0,87,1,1,0
9/26/2022,September,1031,0,67,1,1,0
9/27/2022,September,1031,0,72,3,0,1
9/28/2022,September,1031,0,59,10,0,0
9/29/2022,September,1031,0,138,5,1,1
9/30/2022,September,1031,0,150,9,1,0
10/1/2022,October,1031,94,142,1,1,1
10/2/2022,October,1031,0,63,3,1,1
10/3/2022,October,1031,0,35,10,1,0
10/4/2022,October,1031,0,131,9,1,1
10/5/2022,October,1031,0,15,9,0,0
10/6/2022,October,1031,0,117,5,1,0
10/7/2022,October,1031,0,77,4,1,1
10/8/2022,October,1031,0,30,5,0,0
10/9/2022,October,1031,0,43,1,0,0
10/10/2022,October,1031,0,26,1,1,1
10/11/2022,October,1031,0,139,7,1,1
10/12/2022,October,1031,0,65,1,0,1
10/13/2022,October,1031,0,74,6,0,0
10/14/2022,October,1031,0,100,2,1,1
10/15/2022,October,1031,0,17,1,0,0
10/16/2022,October,1031,0,17,1,1,1
10/17/2022,October,1031,0,40,9,0,1
10/18/2022,October,1031,0,139,5,0,1
10/19/2022,October,1031,0,110,6,1,1
10/20/2022,October,1031,0,25,4,0,1
10/21/2022,October,1031,0,38,1,1,1
10/22/2022,October,1031,0,106,1,1,0
10/23/2022,October,1031,0,75,1,1,0
10/24/2022,October,1031,0,127,7,1,1
10/25/2022,October,1031,0,4,1,1,0
10/26/2022,October,1031,0,104,1,0,1
10/27/2022,October,1031,0,80,7,1,1
10/28/2022,October,1031,0,30,5,1,1
10/29/2022,October,1031,0,65,3,0,1
10/30/2022,October,1031,0,31,8,1,1
10/31/2022,October,1031,0,1,7,0,1
11/1/2022,November,1031,57,70,2,1,0
11/2/2022,November,1031,0,32,8,1,1
11/3/2022,November,1031,0,63,2,1,0
11/4/2022,November,1031,0,132,3,1,1
11/5/2022,November,1031,0,98,4,0,0
11/6/2022,November,1031,0,127,6,0,1
11/7/2022,November,1031,0,2,3,0,0
11/8/2022,November,1031,0,77,7,0,1
11/9/2022,November,1031,0,36,1,1,1
11/10/2022,November,1031,0,54,8,1,1
11/11/2022,November,1031,0,37,7,1,1
11/12/2022,November,1031,0,124,3,1,1
11/13/2022,November,1031,0,27,8,0,1
11/14/2022,November,1031,0,128,1,0,0
11/15/2022,November,1031,0,76,3,1,1
11/16/2022,November,1031,0,140,7,1,0
11/17/2022,November,1031,0,60,4,0,1
11/18/2022,November,1031,0,45,8,0,1
11/19/2022,November,1031,0,96,8,1,1
11/20/2022,November,1031,0,62,9,0,0
11/21/2022,November,1031,0,53,4,1,0
11/22/2022,November,1031,0,80,5,1,0
11/23/2022,November,1031,0,5,9,1,0
11/24/2022,November,1031,0,46,5,0,1
11/25/2022,November,1031,0,56,6,1,0
11/26/2022,November,1031,0,23,8,1,1
11/27/2022,November,1031,0,55,5,1,0
11/28/2022,November,1031,0,149,10,1,1
11/29/2022,November,1031,0,26,5,1,1
11/30/2022,November,1031,0,80,2,0,1
12/1/2022,December,1031,7,95,7,1,1
12/2/2022,December,1031,0,94,5,0,1
12/3/2022,December,1031,0,18,9,0,1
12/4/2022,December,1031,0,44,4,0,0
12/5/2022,December,1031,0,106,7,0,1
12/6/2022,December,1031,0,92,7,1,1
12/7/2022,December,1031,0,14,9,1,0
12/8/2022,December,1031,0,125,8,1,1
12/9/2022,December,1031,0,5,6,1,0
12/10/2022,December,1031,0,86,3,1,1
12/11/2022,December,1031,0,130,6,1,1
12/12/2022,December,1031,0,122,10,0,1
12/13/2022,December,1031,0,15,9,1,0
12/14/2022,December,1031,0,3,9,1,1
12/15/2022,December,1031,0,27,1,1,1
12/16/2022,December,1031,0,1,2,0,0
12/17/2022,December,1031,0,41,9,0,0
12/18/2022,December,1031,0,71,7,1,0
12/19/2022,December,1031,0,30,8,0,0
12/20/2022,December,1031,0,49,2,0,1
12/21/2022,December,1031,0,30,7,0,1
12/22/2022,December,1031,0,68,7,0,1
12/23/2022,December,1031,0,123,4,0,1
12/24/2022,December,1031,0,104,10,0,1
12/25/2022,December,1031,0,6,3,0,0
12/26/2022,December,1031,0,113,3,0,0
12/27/2022,December,1031,0,0,7,0,1
12/28/2022,December,1031,0,106,10,1,0
